"Genus"	"Species"	"Author"	"Total"	"TrapID"	"EventID"	"Order"	"AnalysisTaxon"	"SciName"
"40421"	"Ilione"	"albiseta"	"(Scopoli, 1763)"	1	2046	2056	"Diptera"	"Sciomyzidae"	"Ilione albiseta"
"40521"	"Pherbellia"	"griseicollis"	"(Becker, 1900)"	1	2046	2055	"Diptera"	"Sciomyzidae"	"Pherbellia griseicollis"
"40620"	"Pherbellia"	"obtusa"	"(Fallén, 1820)"	1	2046	2057	"Diptera"	"Sciomyzidae"	"Pherbellia obtusa"
"40719"	"Pherbellia"	"obtusa"	"(Fallén, 1820)"	1	2046	2058	"Diptera"	"Sciomyzidae"	"Pherbellia obtusa"
"40819"	"Tetanocera"	"ferruginea"	"Fallén, 1820"	1	2046	2057	"Diptera"	"Sciomyzidae"	"Tetanocera ferruginea"
"12009"	"Meroplius"	"fukuharai"	"(Iwasa, 1984)"	4	2003	2037	"Diptera"	"Sepsidae"	"Meroplius fukuharai"
"21076"	"Meroplius"	"fukuharai"	"(Iwasa, 1984)"	27	2003	2036	"Diptera"	"Sepsidae"	"Meroplius fukuharai"
"31055"	"Nemopoda"	"sp."	"Robineau-Desvoidy 1830"	4	2003	2031	"Diptera"	"Sepsidae"	"Nemopoda sp."
"41046"	"Nemopoda"	"sp."	"Robineau-Desvoidy 1830"	165	2003	2036	"Diptera"	"Sepsidae"	"Nemopoda sp."
"51040"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	3	5	353	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"61033"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	1	5	764	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"71031"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	1	5	765	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"81027"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	3	5	768	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"91023"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	1	10	1625	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"10700"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	5	25	450	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"111001"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	1	25	451	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"12498"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	1	30	1055	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"13298"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	1	35	1787	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"14206"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	1	35	1792	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"15200"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	1	42	646	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"16199"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	1	46	1199	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"17198"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	1	1001	1728	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"18196"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	1	1002	1380	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"19185"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	1	1004	1899	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"20184"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	2	1008	1745	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"21184"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	1	2003	2034	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"22183"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	17	2003	2037	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"23182"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	6	2003	2036	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"24179"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	16	2003	2038	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"25178"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	8	2046	2054	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"26176"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	1	2046	2055	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"27174"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	1	2046	2053	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"28153"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	1	5	353	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"29150"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	4	5	764	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"30147"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	7	5	765	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"31155"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	13	5	768	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"32150"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	1	11	411	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"33148"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	2	12	897	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"34147"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	1	24	1673	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"35146"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	5	25	450	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"36146"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	4	25	451	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"37145"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	1	27	1038	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"38145"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	1	30	1055	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"39144"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	1	31	504	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"40142"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	1	35	1790	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"41148"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	3	35	1792	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"42143"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	2	42	645	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"43139"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	1	42	644	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"44137"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	1	43	1171	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"45134"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	3	54	1254	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"46132"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	1	55	745	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"47132"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	4	57	1276	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"48132"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	1	1001	1728	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"49132"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	1	1002	1378	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"50132"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	3	1002	1380	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"51143"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	1	1004	1899	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"52135"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	1	1008	1745	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"53133"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	2	2046	2058	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"54132"	"Nemopoda"	"nitidula"	"(Fallén, 1820)"	3	2046	2053	"Diptera"	"Sepsidae"	"Nemopoda nitidula"
"55132"	"Nemopoda"	"speiseri"	"(Duda, 1926)"	6	2003	2034	"Diptera"	"Sepsidae"	"Nemopoda speiseri"
"56132"	"Nemopoda"	"speiseri"	"(Duda, 1926)"	7	2003	2034	"Diptera"	"Sepsidae"	"Nemopoda speiseri"
"57131"	"Nemopoda"	"speiseri"	"(Duda, 1926)"	18	2003	2034	"Diptera"	"Sepsidae"	"Nemopoda speiseri"
"58131"	"Nemopoda"	"speiseri"	"(Duda, 1926)"	10	2003	2036	"Diptera"	"Sepsidae"	"Nemopoda speiseri"
"59130"	"Sepsis"	"cynipsea"	"(Linnaeus, 1758)"	1	6	1578	"Diptera"	"Sepsidae"	"Sepsis cynipsea"
"60129"	"Sepsis"	"cynipsea"	"(Linnaeus, 1758)"	4	11	412	"Diptera"	"Sepsidae"	"Sepsis cynipsea"
"61141"	"Sepsis"	"cynipsea"	"(Linnaeus, 1758)"	1	11	1632	"Diptera"	"Sepsidae"	"Sepsis cynipsea"
"62133"	"Sepsis"	"cynipsea"	"(Linnaeus, 1758)"	3	11	411	"Diptera"	"Sepsidae"	"Sepsis cynipsea"
"63132"	"Sepsis"	"cynipsea"	"(Linnaeus, 1758)"	9	12	892	"Diptera"	"Sepsidae"	"Sepsis cynipsea"
"64130"	"Sepsis"	"cynipsea"	"(Linnaeus, 1758)"	19	12	421	"Diptera"	"Sepsidae"	"Sepsis cynipsea"
"65129"	"Sepsis"	"cynipsea"	"(Linnaeus, 1758)"	1	22	1365	"Diptera"	"Sepsidae"	"Sepsis cynipsea"
"66129"	"Sepsis"	"cynipsea"	"(Linnaeus, 1758)"	1	28	1460	"Diptera"	"Sepsidae"	"Sepsis cynipsea"
"67128"	"Sepsis"	"cynipsea"	"(Linnaeus, 1758)"	1	29	1399	"Diptera"	"Sepsidae"	"Sepsis cynipsea"
"68127"	"Sepsis"	"cynipsea"	"(Linnaeus, 1758)"	1	35	1784	"Diptera"	"Sepsidae"	"Sepsis cynipsea"
"69127"	"Sepsis"	"cynipsea"	"(Linnaeus, 1758)"	1	35	1783	"Diptera"	"Sepsidae"	"Sepsis cynipsea"
"70127"	"Sepsis"	"cynipsea"	"(Linnaeus, 1758)"	1	37	570	"Diptera"	"Sepsidae"	"Sepsis cynipsea"
"71140"	"Sepsis"	"cynipsea"	"(Linnaeus, 1758)"	2	37	571	"Diptera"	"Sepsidae"	"Sepsis cynipsea"
"72133"	"Sepsis"	"cynipsea"	"(Linnaeus, 1758)"	16	38	580	"Diptera"	"Sepsidae"	"Sepsis cynipsea"
"73131"	"Sepsis"	"cynipsea"	"(Linnaeus, 1758)"	4	38	597	"Diptera"	"Sepsidae"	"Sepsis cynipsea"
"74129"	"Sepsis"	"cynipsea"	"(Linnaeus, 1758)"	5	40	1809	"Diptera"	"Sepsidae"	"Sepsis cynipsea"
"75129"	"Sepsis"	"cynipsea"	"(Linnaeus, 1758)"	1	42	646	"Diptera"	"Sepsidae"	"Sepsis cynipsea"
"76128"	"Sepsis"	"cynipsea"	"(Linnaeus, 1758)"	3	1002	1378	"Diptera"	"Sepsidae"	"Sepsis cynipsea"
"77126"	"Sepsis"	"cynipsea"	"(Linnaeus, 1758)"	1	2003	2034	"Diptera"	"Sepsidae"	"Sepsis cynipsea"
"78126"	"Sepsis"	"cynipsea"	"(Linnaeus, 1758)"	2	2003	2034	"Diptera"	"Sepsidae"	"Sepsis cynipsea"
"79126"	"Sepsis"	"cynipsea"	"(Linnaeus, 1758)"	5	2003	2036	"Diptera"	"Sepsidae"	"Sepsis cynipsea"
"80126"	"Sepsis"	"cynipsea"	"(Linnaeus, 1758)"	1	2046	2054	"Diptera"	"Sepsidae"	"Sepsis cynipsea"
"81139"	"Sepsis"	"cynipsea"	"(Linnaeus, 1758)"	4	2046	2053	"Diptera"	"Sepsidae"	"Sepsis cynipsea"
"82130"	"Sepsis"	"duplicata"	"Haliday, 1838"	1	12	421	"Diptera"	"Sepsidae"	"Sepsis duplicata"
"83127"	"Sepsis"	"duplicata"	"Haliday, 1838"	1	2006	2015	"Diptera"	"Sepsidae"	"Sepsis duplicata"
"84123"	"Sepsis"	"duplicata"	"Haliday, 1838"	1	2046	2054	"Diptera"	"Sepsidae"	"Sepsis duplicata"
"85122"	"Sepsis"	"flavimana"	"Meigen, 1826"	1	5	768	"Diptera"	"Sepsidae"	"Sepsis flavimana"
"86122"	"Sepsis"	"flavimana"	"Meigen, 1826"	1	30	1717	"Diptera"	"Sepsidae"	"Sepsis flavimana"
"87122"	"Sepsis"	"flavimana"	"Meigen, 1826"	1	40	1811	"Diptera"	"Sepsidae"	"Sepsis flavimana"
"88121"	"Sepsis"	"flavimana"	"Meigen, 1826"	17	42	645	"Diptera"	"Sepsidae"	"Sepsis flavimana"
"89121"	"Sepsis"	"flavimana"	"Meigen, 1826"	1	42	646	"Diptera"	"Sepsidae"	"Sepsis flavimana"
"90121"	"Sepsis"	"flavimana"	"Meigen, 1826"	2	1004	1898	"Diptera"	"Sepsidae"	"Sepsis flavimana"
"91134"	"Sepsis"	"flavimana"	"Meigen, 1826"	1	2003	2037	"Diptera"	"Sepsidae"	"Sepsis flavimana"
"92125"	"Sepsis"	"flavimana"	"Meigen, 1826"	4	2003	2036	"Diptera"	"Sepsidae"	"Sepsis flavimana"
"93122"	"Sepsis"	"flavimana"	"Meigen, 1826"	1	2046	2058	"Diptera"	"Sepsidae"	"Sepsis flavimana"
"94120"	"Sepsis"	"fulgens"	"Meigen, 1826"	2	5	765	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"95120"	"Sepsis"	"fulgens"	"Meigen, 1826"	1	5	768	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"96120"	"Sepsis"	"fulgens"	"Meigen, 1826"	1	7	379	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"97109"	"Sepsis"	"fulgens"	"Meigen, 1826"	1	11	412	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"98108"	"Sepsis"	"fulgens"	"Meigen, 1826"	2	11	411	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"99107"	"Sepsis"	"fulgens"	"Meigen, 1826"	159	12	892	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"100107"	"Sepsis"	"fulgens"	"Meigen, 1826"	249	12	421	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"101124"	"Sepsis"	"fulgens"	"Meigen, 1826"	18	12	897	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"102109"	"Sepsis"	"fulgens"	"Meigen, 1826"	2	12	421	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"103106"	"Sepsis"	"fulgens"	"Meigen, 1826"	1	14	1657	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"104103"	"Sepsis"	"fulgens"	"Meigen, 1826"	3	22	1365	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"105102"	"Sepsis"	"fulgens"	"Meigen, 1826"	19	22	1390	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"106102"	"Sepsis"	"fulgens"	"Meigen, 1826"	16	22	1427	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"107102"	"Sepsis"	"fulgens"	"Meigen, 1826"	1	22	1363	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"108102"	"Sepsis"	"fulgens"	"Meigen, 1826"	5	28	1464	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"109102"	"Sepsis"	"fulgens"	"Meigen, 1826"	3	28	1460	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"110120"	"Sepsis"	"fulgens"	"Meigen, 1826"	3	28	1461	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"111120"	"Sepsis"	"fulgens"	"Meigen, 1826"	3	29	1399	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"112116"	"Sepsis"	"fulgens"	"Meigen, 1826"	2	29	1051	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"113108"	"Sepsis"	"fulgens"	"Meigen, 1826"	1	35	1783	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"114106"	"Sepsis"	"fulgens"	"Meigen, 1826"	2	35	1792	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"115105"	"Sepsis"	"fulgens"	"Meigen, 1826"	1	38	580	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"116103"	"Sepsis"	"fulgens"	"Meigen, 1826"	2	40	1809	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"117102"	"Sepsis"	"fulgens"	"Meigen, 1826"	1	42	646	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"118101"	"Sepsis"	"fulgens"	"Meigen, 1826"	2	54	1254	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"119101"	"Sepsis"	"fulgens"	"Meigen, 1826"	1	56	1268	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"120101"	"Sepsis"	"fulgens"	"Meigen, 1826"	1	1004	1898	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"121120"	"Sepsis"	"fulgens"	"Meigen, 1826"	26	2003	2034	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"122108"	"Sepsis"	"fulgens"	"Meigen, 1826"	7	2003	2037	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"123105"	"Sepsis"	"fulgens"	"Meigen, 1826"	7	2003	2031	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"12499"	"Sepsis"	"fulgens"	"Meigen, 1826"	30	2003	2034	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"12588"	"Sepsis"	"fulgens"	"Meigen, 1826"	61	2003	2036	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"12680"	"Sepsis"	"fulgens"	"Meigen, 1826"	2	2006	2020	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"12780"	"Sepsis"	"fulgens"	"Meigen, 1826"	21	2006	2040	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"12880"	"Sepsis"	"fulgens"	"Meigen, 1826"	22	2046	2054	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"12980"	"Sepsis"	"fulgens"	"Meigen, 1826"	3	2046	2059	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"13080"	"Sepsis"	"fulgens"	"Meigen, 1826"	8	2046	2058	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"131115"	"Sepsis"	"fulgens"	"Meigen, 1826"	21	2046	2055	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"13299"	"Sepsis"	"fulgens"	"Meigen, 1826"	7	2046	2056	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"13367"	"Sepsis"	"fulgens"	"Meigen, 1826"	37	2046	2053	"Diptera"	"Sepsidae"	"Sepsis fulgens"
"13467"	"Sepsis"	"orthocnemis"	"Frey, 1908"	1	11	411	"Diptera"	"Sepsidae"	"Sepsis orthocnemis"
"13567"	"Sepsis"	"orthocnemis"	"Frey, 1908"	15	12	421	"Diptera"	"Sepsidae"	"Sepsis orthocnemis"
"13667"	"Sepsis"	"orthocnemis"	"Frey, 1908"	3	12	897	"Diptera"	"Sepsidae"	"Sepsis orthocnemis"
"13760"	"Sepsis"	"orthocnemis"	"Frey, 1908"	1	35	1783	"Diptera"	"Sepsidae"	"Sepsis orthocnemis"
"13860"	"Sepsis"	"orthocnemis"	"Frey, 1908"	5	38	597	"Diptera"	"Sepsidae"	"Sepsis orthocnemis"
"13960"	"Sepsis"	"orthocnemis"	"Frey, 1908"	2	40	1809	"Diptera"	"Sepsidae"	"Sepsis orthocnemis"
"14046"	"Sepsis"	"orthocnemis"	"Frey, 1908"	1	45	291	"Diptera"	"Sepsidae"	"Sepsis orthocnemis"
"141103"	"Sepsis"	"orthocnemis"	"Frey, 1908"	1	56	1268	"Diptera"	"Sepsidae"	"Sepsis orthocnemis"
"14248"	"Sepsis"	"orthocnemis"	"Frey, 1908"	1	1004	1898	"Diptera"	"Sepsidae"	"Sepsis orthocnemis"
"14347"	"Sepsis"	"orthocnemis"	"Frey, 1908"	1	2006	2015	"Diptera"	"Sepsidae"	"Sepsis orthocnemis"
"14446"	"Sepsis"	"orthocnemis"	"Frey, 1908"	5	2046	2053	"Diptera"	"Sepsidae"	"Sepsis orthocnemis"
"14546"	"Sepsis"	"punctum"	"(Fabricius, 1794)"	5	5	353	"Diptera"	"Sepsidae"	"Sepsis punctum"
"14644"	"Sepsis"	"punctum"	"(Fabricius, 1794)"	1	7	379	"Diptera"	"Sepsidae"	"Sepsis punctum"
"14744"	"Sepsis"	"punctum"	"(Fabricius, 1794)"	2	7	386	"Diptera"	"Sepsidae"	"Sepsis punctum"
"14843"	"Sepsis"	"punctum"	"(Fabricius, 1794)"	2	9	355	"Diptera"	"Sepsidae"	"Sepsis punctum"
"14940"	"Sepsis"	"punctum"	"(Fabricius, 1794)"	1	11	415	"Diptera"	"Sepsidae"	"Sepsis punctum"
"15040"	"Sepsis"	"punctum"	"(Fabricius, 1794)"	2	12	421	"Diptera"	"Sepsidae"	"Sepsis punctum"
"151100"	"Sepsis"	"punctum"	"(Fabricius, 1794)"	1	35	1784	"Diptera"	"Sepsidae"	"Sepsis punctum"
"15243"	"Sepsis"	"punctum"	"(Fabricius, 1794)"	1	42	649	"Diptera"	"Sepsidae"	"Sepsis punctum"
"15343"	"Sepsis"	"punctum"	"(Fabricius, 1794)"	1	1001	1366	"Diptera"	"Sepsidae"	"Sepsis punctum"
"15440"	"Sepsis"	"punctum"	"(Fabricius, 1794)"	1	1001	1728	"Diptera"	"Sepsidae"	"Sepsis punctum"
"15540"	"Sepsis"	"punctum"	"(Fabricius, 1794)"	1	1003	1896	"Diptera"	"Sepsidae"	"Sepsis punctum"
"15640"	"Sepsis"	"punctum"	"(Fabricius, 1794)"	5	2003	2034	"Diptera"	"Sepsidae"	"Sepsis punctum"
"15740"	"Sepsis"	"punctum"	"(Fabricius, 1794)"	2	2003	2037	"Diptera"	"Sepsidae"	"Sepsis punctum"
"15840"	"Sepsis"	"punctum"	"(Fabricius, 1794)"	16	2003	2036	"Diptera"	"Sepsidae"	"Sepsis punctum"
"15940"	"Sepsis"	"punctum"	"(Fabricius, 1794)"	1	2003	2038	"Diptera"	"Sepsidae"	"Sepsis punctum"
"16040"	"Sepsis"	"punctum"	"(Fabricius, 1794)"	4	2046	2054	"Diptera"	"Sepsidae"	"Sepsis punctum"
"161100"	"Sepsis"	"punctum"	"(Fabricius, 1794)"	2	2046	2058	"Diptera"	"Sepsidae"	"Sepsis punctum"
"16243"	"Sepsis"	"punctum"	"(Fabricius, 1794)"	1	2046	2053	"Diptera"	"Sepsidae"	"Sepsis punctum"
"16340"	"Sepsis"	"sp."	"Fallen 1810"	4	5	350	"Diptera"	"Sepsidae"	"Sepsis sp."
"16440"	"Sepsis"	"sp."	"Fallen 1810"	12	5	353	"Diptera"	"Sepsidae"	"Sepsis sp."
"16540"	"Sepsis"	"sp."	"Fallen 1810"	5	5	764	"Diptera"	"Sepsidae"	"Sepsis sp."
"16640"	"Sepsis"	"sp."	"Fallen 1810"	4	5	765	"Diptera"	"Sepsidae"	"Sepsis sp."
"16739"	"Sepsis"	"sp."	"Fallen 1810"	1	5	768	"Diptera"	"Sepsidae"	"Sepsis sp."
"16839"	"Sepsis"	"sp."	"Fallen 1810"	5	6	853	"Diptera"	"Sepsidae"	"Sepsis sp."
"16939"	"Sepsis"	"sp."	"Fallen 1810"	6	6	1578	"Diptera"	"Sepsidae"	"Sepsis sp."
"17039"	"Sepsis"	"sp."	"Fallen 1810"	1	7	379	"Diptera"	"Sepsidae"	"Sepsis sp."
"17199"	"Sepsis"	"sp."	"Fallen 1810"	4	9	355	"Diptera"	"Sepsidae"	"Sepsis sp."
"17240"	"Sepsis"	"sp."	"Fallen 1810"	3	11	415	"Diptera"	"Sepsidae"	"Sepsis sp."
"17338"	"Sepsis"	"sp."	"Fallen 1810"	12	11	412	"Diptera"	"Sepsidae"	"Sepsis sp."
"17438"	"Sepsis"	"sp."	"Fallen 1810"	1	11	416	"Diptera"	"Sepsidae"	"Sepsis sp."
"17538"	"Sepsis"	"sp."	"Fallen 1810"	1	11	418	"Diptera"	"Sepsidae"	"Sepsis sp."
"17638"	"Sepsis"	"sp."	"Fallen 1810"	21	11	411	"Diptera"	"Sepsidae"	"Sepsis sp."
"17738"	"Sepsis"	"sp."	"Fallen 1810"	133	12	892	"Diptera"	"Sepsidae"	"Sepsis sp."
"17837"	"Sepsis"	"sp."	"Fallen 1810"	163	12	421	"Diptera"	"Sepsidae"	"Sepsis sp."
"17937"	"Sepsis"	"sp."	"Fallen 1810"	11	12	897	"Diptera"	"Sepsidae"	"Sepsis sp."
"18037"	"Sepsis"	"sp."	"Fallen 1810"	1	17	428	"Diptera"	"Sepsidae"	"Sepsis sp."
"18197"	"Sepsis"	"sp."	"Fallen 1810"	1	17	271	"Diptera"	"Sepsidae"	"Sepsis sp."
"18238"	"Sepsis"	"sp."	"Fallen 1810"	1	20	1499	"Diptera"	"Sepsidae"	"Sepsis sp."
"18337"	"Sepsis"	"sp."	"Fallen 1810"	1	20	1497	"Diptera"	"Sepsidae"	"Sepsis sp."
"18437"	"Sepsis"	"sp."	"Fallen 1810"	2	20	1498	"Diptera"	"Sepsidae"	"Sepsis sp."
"18534"	"Sepsis"	"sp."	"Fallen 1810"	4	22	1365	"Diptera"	"Sepsidae"	"Sepsis sp."
"18634"	"Sepsis"	"sp."	"Fallen 1810"	18	22	1390	"Diptera"	"Sepsidae"	"Sepsis sp."
"18734"	"Sepsis"	"sp."	"Fallen 1810"	8	22	1427	"Diptera"	"Sepsidae"	"Sepsis sp."
"18834"	"Sepsis"	"sp."	"Fallen 1810"	1	22	1364	"Diptera"	"Sepsidae"	"Sepsis sp."
"18934"	"Sepsis"	"sp."	"Fallen 1810"	3	22	1363	"Diptera"	"Sepsidae"	"Sepsis sp."
"19034"	"Sepsis"	"sp."	"Fallen 1810"	1	24	1671	"Diptera"	"Sepsidae"	"Sepsis sp."
"19186"	"Sepsis"	"sp."	"Fallen 1810"	1	25	450	"Diptera"	"Sepsidae"	"Sepsis sp."
"19235"	"Sepsis"	"sp."	"Fallen 1810"	1	25	451	"Diptera"	"Sepsidae"	"Sepsis sp."
"19334"	"Sepsis"	"sp."	"Fallen 1810"	1	26	1690	"Diptera"	"Sepsidae"	"Sepsis sp."
"19434"	"Sepsis"	"sp."	"Fallen 1810"	2	27	1038	"Diptera"	"Sepsidae"	"Sepsis sp."
"19534"	"Sepsis"	"sp."	"Fallen 1810"	4	28	1464	"Diptera"	"Sepsidae"	"Sepsis sp."
"19634"	"Sepsis"	"sp."	"Fallen 1810"	4	28	1460	"Diptera"	"Sepsidae"	"Sepsis sp."
"19734"	"Sepsis"	"sp."	"Fallen 1810"	1	28	1461	"Diptera"	"Sepsidae"	"Sepsis sp."
"19834"	"Sepsis"	"sp."	"Fallen 1810"	2	29	1399	"Diptera"	"Sepsidae"	"Sepsis sp."
"19934"	"Sepsis"	"sp."	"Fallen 1810"	1	29	1395	"Diptera"	"Sepsidae"	"Sepsis sp."
"20033"	"Sepsis"	"sp."	"Fallen 1810"	3	29	1051	"Diptera"	"Sepsidae"	"Sepsis sp."
"20185"	"Sepsis"	"sp."	"Fallen 1810"	7	30	1055	"Diptera"	"Sepsidae"	"Sepsis sp."
"20234"	"Sepsis"	"sp."	"Fallen 1810"	1	30	1056	"Diptera"	"Sepsidae"	"Sepsis sp."
